system:index,annual_mean_wind_speed,lat,lon,year,.geo
335_0,2.9116125600366485,47.65338909066357,-93.58729628605921,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
338_0,2.6780017789905415,45.84730760750475,-119.22625597251265,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
340_0,4.941420411536718,31.245809589896524,-101.63124585059919,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
341_0,2.6453343151825526,39.808350367076876,-109.74309165625895,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
344_0,1.457269709258014,28.55093938211185,-109.18859244878995,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
346_0,4.119555459609717,42.655874471510856,-92.03403040414001,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
347_0,2.5463809122276464,43.01429460576962,-77.42714814279998,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
348_0,2.8309028487264816,39.37220634675011,-115.37476812778257,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
349_0,4.622922085263219,42.559663922585266,-81.67883900204912,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
350_0,4.46834682382117,34.9368201544104,-104.0922796592441,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
351_0,3.7479786500739554,48.60716048400629,-72.01551182799533,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
352_0,2.54167946761364,45.78646782523716,-68.06145790972754,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
354_0,2.4192173746042753,46.51103041982123,-74.36869608514812,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
355_0,1.7912465870294156,25.62037879473745,-100.6734155050879,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
356_0,4.224844933102911,48.243391421851264,-106.10093826342498,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
359_0,1.903152781898814,31.82411489002906,-89.3087746458673,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
361_0,2.452945425376164,41.610112303245494,-114.04638063707259,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
362_0,3.8849989811035193,28.608574387833283,-100.169123622471,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
364_0,2.701846454718888,36.39853196166654,-107.0614676421442,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
365_0,2.1642260386130765,36.695890507664124,-87.45698227398958,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
367_0,1.596374904119993,35.74435940245747,-81.96918989376331,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
368_0,3.2302013213760405,30.172688178342657,-112.33623720049548,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
370_0,2.7206385671488342,33.80203807220441,-84.32616477146486,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
371_0,2.8169272331416035,41.26145218089853,-110.92133802868746,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
372_0,2.872733520593624,28.70403429513694,-104.89586024890289,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
373_0,1.0739098214124958,25.39174183803445,-106.59846827366371,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
374_0,2.435381009923349,46.05376917389715,-70.92517309787128,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
375_0,1.755955607380754,38.420005896583525,-118.07737051446125,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
376_0,2.140755242651655,30.79221680871073,-94.39202870688747,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
377_0,3.0009245132859323,34.74469990248309,-96.62731472877188,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
378_0,2.3113400820869896,45.43888115301511,-74.64309445933215,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
379_0,3.6313545720839975,40.957017914686894,-89.82849733695275,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
381_0,2.054135714045755,38.809515967675644,-116.722831332491,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
384_0,2.1049213372218225,32.690638633419645,-86.19436846933678,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
385_0,3.2138931359135037,30.113992095785324,-98.15096443219014,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
387_0,2.5396264601713687,48.207885110453425,-113.13893953249861,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
388_0,1.97961001309854,29.695688438784675,-81.68846515638558,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
391_0,2.372640679914646,46.67633187473665,-73.09695469040231,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
392_0,2.1960670951628107,35.50483670789476,-118.10444378366421,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
393_0,3.1721755613135914,44.61515001285523,-88.97177992850227,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
394_0,4.6563899896231815,44.64746275263424,-102.36696377573558,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
395_0,2.411039014004354,37.38427282445306,-117.17605840900526,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
397_0,2.3916666473934116,26.74705372666867,-109.43147164977535,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
399_0,4.456326096393771,34.327194168918155,-99.35949919059654,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
400_0,4.861898408240801,45.656908960865024,-103.05043971531823,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
401_0,2.5422292746827977,49.22916040311764,-92.6430424291878,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
402_0,4.3184927744222374,37.57759283938299,-99.3877898228819,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
403_0,2.460725969929124,46.998339954039274,-76.18911390433419,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
405_0,1.5440373271408943,39.94151048372664,-121.25029586889895,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
406_0,2.4875579937991366,46.83587913960376,-83.52464066555366,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
408_0,4.145124164258285,45.5757109290707,-98.30131704662355,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
409_0,3.022308925617967,42.55161532049413,-85.13216133086596,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
410_0,3.7724703804903688,42.995680715549454,-119.4021118854268,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
413_0,1.1854323613507893,47.13277476135365,-114.31824692699541,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
414_0,1.882817950983534,33.7390539700955,-109.42083801411648,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
416_0,4.309064704414241,32.20024829049263,-108.07816610143783,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
417_0,4.079289905243641,42.852012425752804,-107.65692784872799,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
418_0,2.325099903795234,42.476350036631125,-110.28435901424203,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
419_0,3.8465752353076557,47.78316392299867,-97.5111657468819,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
420_0,1.3729024339245024,38.87874424538239,-107.12345424074533,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
422_0,3.8314735649523617,41.57547836395881,-91.33880845338552,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
424_0,2.478498383658879,42.394467061031555,-77.56628692935412,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
428_0,2.3957581685623515,37.328319667538594,-93.38247709410773,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
429_0,2.908835057428047,26.000415504943454,-102.61413013139618,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
430_0,2.4859580435276043,40.582594725654076,-78.97794634684868,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
432_0,4.583071435503291,30.439015520863308,-102.27803932657119,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
433_0,2.867572022127268,34.10621983764152,-108.90042907263245,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
434_0,3.692662585889213,40.11816119965464,-84.43017462184085,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
435_0,3.346043584250983,29.140454323878377,-95.49532843947281,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
438_0,3.3811448752036553,26.41357500570518,-104.16010262641532,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
439_0,4.183423634256154,37.76807396943261,-103.7211745929662,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
440_0,2.641039154835499,49.18109615697144,-91.78953634311566,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
441_0,2.5241659453365557,35.65777218208924,-76.28564738157301,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
442_0,4.101782537353687,42.30711362454513,-79.66111584625702,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
443_0,2.545989440380111,46.2115867577856,-91.70710441412514,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
444_0,4.260025076967004,38.531216504265736,-99.52433721912672,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
447_0,2.9808243176275346,28.249782355352856,-103.35577748400166,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
448_0,3.464564654059778,47.13316633234351,-94.72070280886926,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
449_0,3.0128373023058983,45.72862757051496,-109.11548842202303,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
452_0,4.2895720830523345,38.57428788631156,-98.65779595112748,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
453_0,4.302062662911534,34.00835920913078,-104.5172327656824,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
455_0,3.2429929676380604,29.67705005940368,-103.3433708147185,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
457_0,3.506366340811811,33.09168135412139,-97.3982856209984,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
459_0,2.8030850809667345,38.76888838767752,-87.99396124072555,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
460_0,4.344018821796102,45.283699594579666,-99.2605690136939,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
462_0,2.9222728363167723,25.416291043515944,-111.4693355108643,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
463_0,2.6135186281642095,28.54230124315864,-81.77191762318702,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
464_0,1.876658553362549,38.26836762187847,-79.29472536207635,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
466_0,2.7156432482854225,38.135930211166176,-88.32688750102372,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
467_0,2.1687748733013046,33.3156698331115,-115.82547758753924,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
468_0,4.0000192719310235,32.41009469626629,-98.44174600169521,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
469_0,2.685481615647342,33.941843804004755,-84.38193027012933,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
470_0,4.737402958914424,41.23726357570691,-101.35960483941679,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
471_0,1.752653237970192,44.37027510286485,-112.8063489930604,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
473_0,5.6334848096528765,42.858467632873904,-79.36577799729353,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
474_0,4.013239377799105,32.477507316944816,-97.75412876454962,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
476_0,4.6763874179626805,31.334814863438183,-102.04755244192,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
477_0,2.261238352314185,41.92310791876631,-117.77235673128922,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
478_0,4.110108362015173,44.12925369936405,-104.54831271952638,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
480_0,4.0841557263327255,48.79884549655453,-104.3522073407336,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
481_0,1.9393954306136205,32.58029030666304,-88.27115329092923,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
482_0,2.2892743710136716,38.392438680459605,-92.55830724166593,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
483_0,2.082720813491643,27.20822853293422,-101.48706628162554,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
484_0,4.9811970638119005,31.566130052726844,-101.76809698777768,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
486_0,2.4826405123927917,30.389112876173815,-89.67697494293947,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
487_0,2.2038313089173136,43.78185154637488,-112.40585728440901,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
489_0,2.695499484537712,39.85926410590189,-109.60285359560841,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
493_0,4.880408456729404,35.016951116754406,-105.18842979989464,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
494_0,3.9368505802754488,41.77928889864044,-106.34817571305187,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
495_0,2.1412882340823565,41.70613203282182,-73.81413644893257,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
498_0,2.409288220788726,36.5416430712702,-77.24943988704754,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
500_0,3.145468783977022,35.80331175843362,-90.30974113147734,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
503_0,4.624280728693118,43.99010227765062,-101.8998112061711,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
504_0,3.6823021030051843,43.52682144642856,-120.13841656291925,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
505_0,1.9367819482202164,24.89421684139073,-99.70569653058931,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
506_0,3.055193059407779,32.13015106379242,-111.79194596148204,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
507_0,2.6111399083781186,47.866591489030235,-83.77375630879267,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
509_0,3.4375095489679226,31.19548070633809,-106.41840411195457,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
510_0,1.5001654580938786,48.218934675428876,-117.59072286184715,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
511_0,1.5665047071123581,47.08947902582044,-115.23679969817832,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
512_0,2.005503495656358,33.95085032047728,-83.19012910224353,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
514_0,3.5352091983075513,35.041015901627155,-109.02598215489446,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
516_0,2.283785544928098,37.48097963101004,-90.00565440615192,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
517_0,2.656229875686923,48.2880668941355,-91.65362435428403,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
518_0,2.6114192718614544,46.53043248702873,-89.72968887366216,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
520_0,2.5461707089531926,33.60893725717147,-79.77273963027179,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
521_0,4.67446975170014,37.24788798862465,-103.07097266456404,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
522_0,2.0268622834775596,33.846217100389346,-89.06075204337269,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
524_0,3.3827772483788183,42.353624817480636,-89.40362634407114,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
525_0,2.4325413297549026,35.89617617103288,-94.92063193377349,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
526_0,1.6096451251297588,30.422865005253083,-109.1916639523439,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
527_0,2.290454938001325,33.40355375451662,-94.41590066909852,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
528_0,1.628987957546005,38.48958672569257,-108.87124543428052,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
529_0,2.9014034641983306,45.042052272725805,-88.0850470340251,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
531_0,1.4876346447238182,35.80500427753509,-117.02426166233072,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
532_0,2.06768203816686,40.276475728444495,-77.95620955009707,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
533_0,2.070151464392855,38.582258463482155,-81.64666126433721,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
538_0,4.492434911724156,26.649918785772236,-112.94688657892473,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
539_0,1.4670864163633788,27.94909772916701,-109.9350482148765,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
540_0,3.9484388254598954,32.38895270553169,-108.3822320495648,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
542_0,4.653293693420398,46.40915198278432,-100.30440920560966,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
543_0,2.479749114299599,47.64980643845884,-76.78224214865229,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
544_0,5.181614878780854,47.246671691764504,-107.17491564852814,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
545_0,3.085891489273318,44.1924871314836,-83.87625046062875,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
546_0,1.7439459528312447,37.90320309470032,-119.72598897854598,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
548_0,3.886047524740592,35.29695779109184,-103.82741430837167,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
549_0,3.55978609899378,49.369514226916145,-112.08162340403811,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
550_0,2.058802599322271,33.68177588637721,-93.0563687035787,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
551_0,4.720787136726466,40.48256845310674,-101.95457155525011,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
552_0,3.1316425992590067,28.944890948480964,-95.9089133720221,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
553_0,2.04194693482121,26.250484977880404,-105.74020207814726,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
554_0,3.9894860835724337,28.283748577489924,-98.37958450397362,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
556_0,3.864223941739082,31.525523049686267,-97.53631475627563,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
557_0,2.856750824916338,27.06460648793872,-109.94880985784721,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
558_0,3.4894704224282957,29.713387785930188,-96.23529495151419,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
559_0,2.834765388677608,48.72038155204372,-74.59032869780137,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
560_0,2.614468840141015,32.737362462045496,-91.66340533319415,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
563_0,2.020604031183212,44.094176750820495,-111.75039391645811,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
565_0,2.2423115225793153,33.230924054833814,-94.58969133167116,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
566_0,3.156602994875577,42.99799843108152,-84.25900964571974,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
567_0,4.538139459479287,34.93835992548386,-101.58009421516032,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
568_0,2.1896479932709,36.59358300384472,-84.96687891405992,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
569_0,2.2705362452905553,40.329380927668964,-75.47219179515396,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
570_0,2.6149678886650722,45.96828473383626,-118.59455668329086,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
571_0,1.9040988550583753,35.045958203315344,-85.93926673388374,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
572_0,4.955034544845086,45.93033298598004,-101.05224421158535,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
573_0,4.6981408872137465,47.970195408356716,-99.86131613338185,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
574_0,2.0857302854194906,34.07733600809264,-87.27080053638174,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
575_0,2.293849168098602,44.58470294090149,-110.59570226138293,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
576_0,2.2880496066379727,46.04522377890468,-77.87979727049732,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
578_0,2.1896802800909088,40.39884777258086,-75.88320985317158,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
579_0,3.7144460449371923,31.961932534444667,-96.42358565868078,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
582_0,4.389794262778094,29.433787766398332,-100.85622531908992,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
583_0,4.315797017697162,43.730907998801115,-98.38396340146798,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
584_0,2.477758994744457,46.21166233170124,-68.0449701627619,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
585_0,4.566354171036357,33.789167277020866,-99.87386681249376,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
586_0,3.4104818329623208,30.804065478970745,-106.78569894971827,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
587_0,3.2242747301347117,35.158117509061526,-111.44960079886152,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
588_0,2.7144876355416505,48.31256909255624,-74.71330996048839,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
591_0,2.4179319647932203,31.525011336746594,-84.38104261531075,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
592_0,3.9258073205572344,30.264203508974322,-86.03039181283623,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
594_0,3.7110078098080286,29.474035292525784,-115.02427363293735,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
596_0,3.538857041443183,49.13127617071709,-100.50542857750087,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
598_0,3.2333218530196493,47.236802248852776,-96.86894450094164,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
599_0,1.4585549880675739,28.85733049039479,-108.5685427493732,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
601_0,2.6305075422685484,32.151421789570975,-83.66494690313714,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
602_0,3.354258586289512,39.8411739561096,-104.4948032965724,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
604_0,2.6037658910379995,46.54840268082298,-79.69447299222749,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
605_0,2.051407762182451,33.807505708871886,-93.60358386063841,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
606_0,4.985795907055633,46.4724632801368,-103.9353437252639,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
607_0,3.588903921539979,29.10116943558452,-98.12681406146436,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
609_0,2.1964311817089435,35.715928944416994,-116.0169676247745,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
610_0,2.7992115382579357,35.11341265885193,-78.49807075666102,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
611_0,3.61502069389215,30.019830964046587,-97.18407387570727,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
613_0,2.8117813831131833,38.597765592889516,-87.8459986758025,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
614_0,2.06399286183133,25.033619615487787,-101.23653884552748,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
615_0,2.034100992424227,32.31289808413735,-115.64714206934737,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
616_0,1.9856248913077987,36.70672810392599,-79.92000370958378,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
617_0,2.4354247007188583,37.03744848551192,-115.7157337776917,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
618_0,2.1353347590231757,35.69811088041571,-105.37767348650922,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
619_0,3.089420196353585,42.64899048607054,-85.65796574212305,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
620_0,2.6836683208734797,37.75672628294817,-87.162288736849,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
621_0,3.6430517995558827,49.18810147303133,-68.544677488465,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
622_0,2.786488894720458,33.82228723271365,-80.54539446379022,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
623_0,5.107500802632063,46.205173529008086,-103.28375617710812,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
625_0,4.303462191171105,47.856141070221796,-104.09919234555132,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
626_0,2.3638758960745445,41.398114622131985,-79.62602991015497,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
627_0,2.2158405454017753,32.39759563279379,-93.27760804824435,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
629_0,2.3775285272486233,36.66434092677276,-114.05976272955361,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
630_0,2.2990888755793457,38.95701938386658,-111.28062174802383,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
631_0,4.288554288013042,48.87028128871792,-102.95943331723831,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
633_0,2.598993235569562,35.03070903500936,-112.88024055912912,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
639_0,5.228134048034779,46.9736182772299,-84.70664809335389,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
645_0,1.617823349087657,38.33829705863694,-112.39613915498315,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
646_0,4.3513500148690305,26.889494304665764,-99.79014749644308,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
648_0,1.4278140959860073,47.89057688229415,-113.7314792241111,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
649_0,1.102663623655694,37.18917712834409,-118.87773245349906,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
650_0,2.6153098786664457,47.408161433655465,-76.54303123845801,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
652_0,2.722821043084369,34.33543984160707,-91.52370276023413,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
653_0,4.778008160460399,43.165429980316745,-100.92021125186395,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
654_0,2.620290357605287,48.54066710014609,-75.71912032694146,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
655_0,1.7744314959594416,44.85321555865319,-119.8804430724642,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
656_0,3.4546556399719677,40.722334368649655,-90.4751602922562,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
657_0,3.2226071647084296,26.80042658595421,-105.1517491976046,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
658_0,1.6654498800844633,44.44613325404688,-123.21145287382042,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
659_0,2.168619051509171,33.38523682177114,-86.37128293461929,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
660_0,4.284585168894316,43.926991557904444,-99.07419695971988,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
662_0,4.039075993699844,37.52094984907273,-97.16997004095865,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
663_0,4.0847511073898835,36.681878697466416,-98.44768928621926,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
664_0,4.939362614061543,27.79251673230985,-114.851498874687,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
667_0,2.067275309868012,38.88166532281381,-82.68588439228637,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
668_0,3.7201707016645926,41.46010176409029,-85.68408482631081,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
670_0,1.6452360095069647,36.541967273801596,-120.82319569298913,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
671_0,2.553853333315095,26.117770470533213,-80.84549398662305,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
